4.370861069626262640e+00 3.210912166857646355e+00 -2.315081703751946662e-01 2.666196359547576833e+00 3.355351153623153948e+00 7.054326947880081633e+00 -2.208708624869981207e+00
9.556428757689245046e+00 2.979403996482451689e+00 -4.245892541684075816e+00 5.877108526405223188e+00 3.222809191647998617e+00 8.170132574722350327e+00 -4.701262625422165797e+01
7.587945476302645709e+00 -1.266488545201624127e+00 1.935514898268621664e+00 8.856512522887674876e+00 9.156291224689329766e+00 3.254211089132490908e+00 -7.919130327864571939e+01
6.387926357773329400e+00 6.690263530669975367e-01 -1.999026383423589515e+00 7.590023977686050749e+00 3.245915798645555128e+00 6.623866896462990539e+00 -1.328601626379164600e+02
2.404167763981928552e+00 -1.330000030356591978e+00 1.631438810620807978e+00 8.259050330753048286e+00 3.447547535157679199e+00 6.145713848293738124e+00 -1.205054329116957206e+02
2.403950683025823931e+00 3.014387802642159997e-01 1.110833003162985833e+00 6.929050300396456308e+00 7.834584361761673499e+00 8.495473391094439108e+00 4.764336266716729256e+02
1.522752509513795260e+00 1.412271783427201832e+00 -6.808020567782402388e+00 7.230489080660672307e+00 5.047658582054859622e+00 9.154783544331344558e+00 -9.355338952313669552e+02
8.795585311974416953e+00 -5.395748784355200556e+00 7.553561377410790811e+00 8.642760864087874140e+00 7.990395012596630764e+00 1.109410943296481378e+00 -5.084768908972444734e+01
6.410035105688879575e+00 2.157812593055590256e+00 -4.571752289467434061e+00 3.247012079732673584e+00 1.588295418079467058e+00 7.066179271529134276e+00 -4.379498911936159544e+01
7.372653200164409171e+00 -2.413939696411843805e+00 9.312066792005246896e+00 5.404824672788263840e+00 5.388140743060458426e+00 1.466522192077561293e+00 -9.973086543105505086e+01
1.185260448662222021e+00 6.898127095593403091e+00 -7.290605110383705956e+00 2.990884976376420035e+00 1.302522401649543582e+00 5.939727985696203305e+00 -6.887085499885550632e+01
9.729188669457949246e+00 -3.924780147903028649e-01 -7.749214740072664753e+00 9.889012071969823126e+00 1.563878831098190592e+00 3.588694561393103832e+00 4.115922895646109509e+02
8.491983767203794997e+00 -8.141692754862967618e+00 1.413702800518761116e+01 9.496534057179520261e+00 9.157937080099697980e+00 3.760989395699271043e+00 -9.281844802842242359e+01
2.911051996104485617e+00 5.995335250324643539e+00 -4.018276946224847990e+00 1.354841302316553087e+00 2.253208340058356463e+00 4.176626531071208959e+00 -1.125205948037373993e+01
2.636424704863905788e+00 1.977058304099795549e+00 -8.679115054694785059e+00 7.350176552641196182e+00 5.791786140476953726e+00 6.591632041446491286e+00 -4.243960771679751360e+02
2.650640588680904131e+00 -6.702056750594989509e+00 1.018838571942265325e+01 9.327234856740991731e+00 4.699860423406359011e+00 4.006449691018922898e+00 -1.143059615064078400e+02
3.738180186635839508e+00 3.486328968827663299e+00 -3.584413655089524475e-01 2.625178106146001777e+00 4.126089936329583985e+00 7.594291455312523809e+00 -3.890156931407026342e+00
5.722807884690140234e+00 3.127887603318710852e+00 -1.106176847433889776e+01 6.111507074973665077e+00 9.098500111185451544e+00 4.640746470164827109e+00 -1.988141555375854921e+02
4.887505167779042203e+00 -7.933880871020186021e+00 1.390514946896955628e+01 9.239394678292375929e+00 1.196410570979405508e+00 1.615178802789627444e+00 -2.979302909556930956e+01
3.621062261782377334e+00 5.971268597949370260e+00 -9.571909936817972309e+00 1.305513807272189464e+00 6.974107175580301465e+00 8.053838582356965148e+00 -6.333613364878996776e+01
6.506676052501415342e+00 -3.600641338868602492e+00 9.244066030904418696e+00 7.276782405221559280e+00 9.670549907921953903e+00 3.571824921334354030e+00 -1.403319986262608552e+02
2.255444745868376621e+00 5.643424692035816648e+00 -5.223466243936279341e+00 3.676141066352956788e+00 6.041513651156577680e+00 4.894901916393363805e+00 -5.190565228606813974e+01
