1.000000000000000000e+00 5.753571532049580384e+00 3.709504736891790611e+00 2.234893995359999330e+00 1.584148177937805357e+01
1.000000000000000000e+00 4.659969709057025788e+00 5.364729179382041302e+00 5.531272902605183006e+00 2.351226543926203050e+01
1.000000000000000000e+00 3.993292420985183000e+00 4.661124432047805577e+00 2.247730999247530725e+00 1.097808434930747623e+01
1.000000000000000000e+00 1.780093202212182479e+00 5.032805739307248949e+00 2.359748630643155209e+00 4.775059840439328518e+00
1.000000000000000000e+00 1.779972601681013344e+00 4.293916833553586443e+00 4.796991312089818216e+00 1.301915084617413498e+01
1.000000000000000000e+00 1.290418060840997416e+00 4.461382822589261998e+00 3.248699212252700086e+00 6.981810782237771740e+00
1.000000000000000000e+00 5.330880728874675789e+00 5.245978257826596547e+00 4.883552784775906375e+00 2.457091477872234009e+01
1.000000000000000000e+00 4.005575058716043912e+00 2.248340044295929818e+00 1.326830787821926094e+00 1.028162783848364725e+01
1.000000000000000000e+00 4.540362888980227218e+00 3.447124818215702380e+00 3.437855968366921644e+00 2.218793426696397830e+01
1.000000000000000000e+00 1.102922471479012234e+00 2.106047209098011130e+00 1.168068000916413052e+00 -6.715215140917596415e-02
1.000000000000000000e+00 5.849549260809971507e+00 5.938340039983234675e+00 1.313266017276772502e+00 7.655981053440230610e+00
1.000000000000000000e+00 5.162213204002108924e+00 5.720296698433066318e+00 5.532187266722054630e+00 2.456403097591048024e+01
1.000000000000000000e+00 2.061695553391380997e+00 1.197134056842529493e+00 1.696226855587975813e+00 1.380049014752579239e+01
1.000000000000000000e+00 1.909124836035503092e+00 4.527875862578442323e+00 3.662103411376085305e+00 1.020336851944193945e+01
1.000000000000000000e+00 1.917022549267169085e+00 5.626241587078329331e+00 3.055478013003532833e+00 8.530404201334883751e+00
1.000000000000000000e+00 2.521211214797688616e+00 1.902876725636667654e+00 2.736716631294213276e+00 1.744400628852153545e+01
1.000000000000000000e+00 3.623782158161189315e+00 3.839726152763147216e+00 5.499166728436362561e+00 2.540649971500553761e+01
1.000000000000000000e+00 3.159725093210578706e+00 5.577441487940209441e+00 1.109116983877447504e+00 1.972906988613930546e+00
1.000000000000000000e+00 2.456145700990209679e+00 1.169729892928994097e+00 4.318948430877945555e+00 4.023533534142453760e+01
1.000000000000000000e+00 4.059264473611897017e+00 4.487101336234199600e+00 5.816972171067751773e+00 2.485347197654433415e+01
1.000000000000000000e+00 1.697469303260209283e+00 2.486745036862753722e+00 3.800840917309209921e+00 1.353273168479627486e+01
1.000000000000000000e+00 2.460723242676090550e+00 5.621980976882651859e+00 5.684112310165459370e+00 1.533498454076063666e+01
1.000000000000000000e+00 2.831809216468458512e+00 5.855291225826839252e+00 1.261289396430118837e+00 2.992116458232023213e+00
1.000000000000000000e+00 3.280349921085179865e+00 5.721332445567169245e+00 3.093966595370806871e+00 1.023266120198479712e+01
1.000000000000000000e+00 4.925879806965068219e+00 3.371071083287318970e+00 2.300788954810255582e+00 1.550593843718441711e+01
