2.872700594236812677e+00 2.880870937812767707e+00 1.925664644193098241e+00 2.308528418679530070e+00 5.794582279934796354e+00
5.753571532049580384e+00 -1.093601822992554595e+00 3.709504736891790611e+00 2.234893995359999330e+00 4.218770500932290446e+00
4.659969709057025788e+00 -6.666772880718427885e-01 5.364729179382041302e+00 5.531272902605183006e+00 -2.791491803063189892e+01
3.993292420985183000e+00 -2.213199218773000521e+00 4.661124432047805577e+00 2.247730999247530725e+00 1.033262775511039777e+01
1.780093202212182479e+00 -1.206005311691349391e-04 5.032805739307248949e+00 2.359748630643155209e+00 -2.696859148327624550e-02
1.779972601681013344e+00 -4.895545408400159282e-01 4.293916833553586443e+00 4.796991312089818216e+00 -4.022832908751232672e+00
1.290418060840997416e+00 4.040462668033677929e+00 4.461382822589261998e+00 3.248699212252700086e+00 -2.276422937862009377e+01
5.330880728874675789e+00 -1.325305670158631877e+00 5.245978257826596547e+00 4.883552784775906375e+00 2.692708403061766731e+01
4.005575058716043912e+00 5.347878302641833059e-01 2.248340044295929818e+00 1.326830787821926094e+00 -1.221495976857211563e+00
4.540362888980227218e+00 -3.437440417501214984e+00 3.447124818215702380e+00 3.437855968366921644e+00 1.104624833128772480e+03
1.102922471479012234e+00 4.746626789330958829e+00 2.106047209098011130e+00 1.168068000916413052e+00 -1.017094331610383229e+01
5.849549260809971507e+00 -6.873360568078625832e-01 5.938340039983234675e+00 1.313266017276772502e+00 5.845879889313708055e+00
5.162213204002108924e+00 -3.100517650610727927e+00 5.720296698433066318e+00 5.532187266722054630e+00 1.393358401155992965e+02
2.061695553391380997e+00 -1.525707173558779051e-01 1.197134056842529493e+00 1.696226855587975813e+00 -1.402490510838444449e-01
1.909124836035503092e+00 7.897713231665992595e-03 4.527875862578442323e+00 3.662103411376085305e+00 -9.073684278613780574e-02
1.917022549267169085e+00 6.041886655305195308e-01 5.626241587078329331e+00 3.055478013003532833e+00 -3.334016914675777876e+00
2.521211214797688616e+00 1.102570943363500700e+00 1.902876725636667654e+00 2.736716631294213276e+00 8.078503739359161884e-01
3.623782158161189315e+00 -4.640570649506106093e-01 3.839726152763147216e+00 5.499166728436362561e+00 -7.114483035936916000e-01
3.159725093210578706e+00 -7.035793922203690265e-01 5.577441487940209441e+00 1.109116983877447504e+00 6.176548790680574719e+00
2.456145700990209679e+00 1.603118772621687338e+00 1.169729892928994097e+00 4.318948430877945555e+00 5.324780995563861696e-02
4.059264473611897017e+00 -2.361795170351687734e+00 4.487101336234199600e+00 5.816972171067751773e+00 -6.899218289549574834e+00
1.697469303260209283e+00 7.632539394158812662e-01 2.486745036862753722e+00 3.800840917309209921e+00 5.319719919941681141e-01
2.460723242676090550e+00 3.710859737923679624e-01 5.621980976882651859e+00 5.684112310165459370e+00 4.674507257304907881e+01
2.831809216468458512e+00 4.485407046167213529e-01 5.855291225826839252e+00 1.261289396430118837e+00 -3.800984278975865216e+00
3.280349921085179865e+00 1.645529885879888354e+00 5.721332445567169245e+00 3.093966595370806871e+00 -9.555807215489091178e+00
4.925879806965068219e+00 -2.927510896173269650e+00 3.371071083287318970e+00 2.300788954810255582e+00 1.133833757936089981e+01
1.998368910791798569e+00 1.572803281276259568e+00 5.310213254946567041e+00 4.654104824903648741e+00 -1.929439321682345820e+01
3.571172192068058138e+00 3.909006522421543117e-01 5.222746992675351585e+00 5.906485452486233356e+00 3.402545531990996519e+00
3.962072844310212449e+00 -2.729820780710223715e+00 2.595502366216278389e+00 2.282650312221238931e+00 1.673286660853109709e+01
1.232252063599988734e+00 2.805472195907202870e+00 5.144577370753387058e+00 4.270873007370372676e+00 -2.562639400125389244e+01
4.037724259507191604e+00 -2.185103641070734071e+00 1.185038173577463105e+00 1.990488163798700638e+00 -4.664863569301391788e-01
1.852620618436457534e+00 -5.273626535100599533e-01 3.981349392410264976e+00 3.826651272858049513e+00 1.411046918318737831e+01
1.325257964926397580e+00 4.419169721340269419e+00 2.150044186438515137e+00 3.319662433441680882e+00 2.837907453708020444e+00
5.744427686266666555e+00 8.373247910613024203e-02 1.602834428886394047e+00 5.860026648157685258e+00 5.115073899205280217e-02
5.828160165372796797e+00 -7.861734247904914596e-01 1.384766008146045779e+00 4.042636363482333017e+00 2.788109731013281578e-03
5.041986740582305337e+00 -2.518917894715452022e+00 4.481443879390698548e+00 2.747531860434094142e+00 1.187082687014108906e+01
2.523068845866853316e+00 -1.034708275834933966e+00 2.699374818840330814e+00 1.570478924439666857e+00 2.831958295826830785e+00
1.488360570031919350e+00 2.932804562528865233e+00 4.623833857643806944e+00 1.756234143674672676e+00 -1.438862600853102869e+01
4.421165132560784805e+00 -1.220402663862778070e+00 1.326781703994711847e+00 2.126584649756175338e+00 -3.789469421843254526e-01
3.200762468698006735e+00 -1.590571294474112607e+00 2.576451689153051561e+00 2.254833306701490070e+00 9.384320642075866914e+00
1.610191174223894128e+00 1.865693376332456799e+00 3.697456461876686085e+00 5.253080289205689368e+00 2.811927161977500145e+00
3.475884550556350927e+00 -2.303941944980258949e+00 4.953615824194817385e+00 3.806113941412624602e+00 1.599307648088344713e+01
1.171942605576091978e+00 4.374659404817818675e+00 2.593762514660349794e+00 3.616954556871831983e+00 5.153297911422693112e+00
5.546602010393910653e+00 -3.252702102393826067e+00 4.129456882185045252e+00 1.573844359346087352e+00 1.423308703470036640e+01
2.293899908000084586e+00 2.018711513769825494e+00 5.429888741180935341e+00 5.300698466747174820e+00 -1.178926692541968038e+02
4.312611421769910081e+00 -1.754056041322855197e+00 4.079315940911523164e+00 4.614071516042418608e+00 -1.212877195868913560e+01
2.558555380447054883e+00 1.041784725441999182e+00 2.164797373768168942e+00 1.338341809500007917e+00 -2.365338063350725051e+00
3.600340105889054065e+00 1.332112908273441754e-01 1.122003907782690213e+00 4.539175486148843142e+00 7.219033497510830844e-02
3.733551396716398241e+00 -1.809279119088762933e+00 5.350494369504649406e+00 3.717691086713230231e+00 1.151902544932370986e+01
1.924272277627635308e+00 3.923650861195157713e+00 1.106347054251935802e+00 1.408626728733891387e+00 3.100824158990750590e+00
5.847923138822793021e+00 -9.722590220172202535e-01 5.373508363420997469e+00 3.291503207643282192e+00 5.526078801101943938e+00
4.875664116805572768e+00 8.218305910153729243e-01 3.644685670136059930e+00 3.423481435650234772e+00 -1.310887354283100414e+01
5.697494707820945692e+00 -2.233579556827018919e-01 5.695338492564481214e+00 1.828872700816378760e+00 1.467900949650426279e+00
5.474136752138243800e+00 -1.484636858082818200e+00 4.993916178868326838e+00 5.728490735001411593e+00 -1.098978877121343700e+01
3.989499894055425600e+00 1.619871281060158097e+00 5.989670552666687797e+00 5.249876857403309671e+00 -2.238602307697447458e+01
5.609371175115583696e+00 -4.166908664855986544e+00 2.753559077258550758e+00 4.345111686645541482e+00 -3.262563940199668444e+00
1.442462510259597597e+00 5.374518018361285066e-01 4.835941444655634136e+00 3.311477805003035790e+00 -2.978442526306868121e+00
1.979914312095726103e+00 -7.537778675430357733e-01 3.009654568046210787e+00 3.058827707922542771e+00 -3.414883346574267620e+01
1.226136444552690330e+00 1.400515209263631489e+00 3.399378101519544337e+00 4.254867335754770608e+00 3.768222210174601461e+00
2.626651653816321819e+00 3.167347946310883344e-01 4.137527316091849983e+00 3.727159347034527226e+00 -3.571906108087995246e+00
2.943386448447410153e+00 -5.866412895779307135e-01 5.368385570931693884e+00 1.311365529409428188e+00 4.233593534366533184e+00
2.356745158869479440e+00 2.786942386890167711e+00 5.920417345996475511e+00 3.562513243851658462e+00 -1.723115584318145821e+01
5.143687545759647151e+00 -2.359920912291700645e+00 4.841367069322591199e+00 5.032018086164197435e+00 -6.969220107773362827e+01
2.783766633467946505e+00 -3.790940850310429155e-01 3.088833910836668917e+00 3.296199387984790174e+00 -4.124853463647058405e+00
