1.000000000000000000e+00 3.709504736891790611e+00 3.296378907245183676e+00 -6.579920810602835957e+00 2.234893995359999330e+00 4.983406985956861490e+00 -1.775477297609868055e+00
1.000000000000000000e+00 5.364729179382041302e+00 -3.283541903357652281e+00 3.395559534753276765e+00 5.531272902605183006e+00 2.252339493962494998e+00 -3.285326065420894004e+00
1.000000000000000000e+00 4.661124432047805577e+00 1.120176313956244840e-01 2.325225050051038522e+00 2.247730999247530725e+00 4.124370498034994448e+00 1.114837035741332301e+02
1.000000000000000000e+00 5.032805739307248949e+00 2.437242681446663006e+00 -3.985534781283781136e+00 2.359748630643155209e+00 3.858729915718743353e+00 -3.758638436497418134e+00
1.000000000000000000e+00 4.293916833553586443e+00 -1.548292099837118130e+00 3.183145672360324419e+00 4.796991312089818216e+00 5.164151883941355159e+00 -1.288301400424394316e+01
1.000000000000000000e+00 4.461382822589261998e+00 1.634853572523206289e+00 -5.191575569477186569e+00 3.248699212252700086e+00 5.530435302406302434e+00 -7.235854188120947050e+00
1.000000000000000000e+00 5.245978257826596547e+00 -3.556721996953980280e+00 5.667747177498975830e+00 4.883552784775906375e+00 1.060783857386934148e+00 -6.526522884479133424e-01
1.000000000000000000e+00 2.248340044295929818e+00 2.111025180544995550e+00 -4.380813147995503698e+00 1.326830787821926094e+00 4.370099595293963191e+00 -1.408879080726885613e+00
1.000000000000000000e+00 3.447124818215702380e+00 -2.269787967450508592e+00 2.414985983810868042e+00 3.437855968366921644e+00 1.259178995598645212e+00 -1.413958107418718857e+00
1.000000000000000000e+00 2.106047209098011130e+00 1.451980163603594498e-01 4.073723233084923123e+00 1.168068000916413052e+00 3.744293325386779614e+00 1.058504568713952843e+01
1.000000000000000000e+00 5.938340039983234675e+00 4.218921249445282129e+00 -8.054881660579361835e+00 1.313266017276772502e+00 2.438163645218391018e+00 -4.638924838699335362e-01
1.000000000000000000e+00 5.720296698433066318e+00 -3.835960411134078818e+00 5.801836966922188310e+00 5.532187266722054630e+00 2.533882997610706234e+00 -2.017051854540989009e+00
1.000000000000000000e+00 1.197134056842529493e+00 1.965876555788109492e+00 -2.572501954160661963e+00 1.696226855587975813e+00 2.764792517261782656e+00 -1.610356757994654053e+00
1.000000000000000000e+00 4.527875862578442323e+00 -6.066253983725524712e-01 2.878640166632329134e-01 3.662103411376085305e+00 4.106462245248050813e+00 -2.488549362073186160e+02
1.000000000000000000e+00 5.626241587078329331e+00 -3.187613817093195578e-01 3.081211478851468843e+00 3.055478013003532833e+00 2.670249828343846055e+00 -3.059537482724327973e+01
1.000000000000000000e+00 1.902876725636667654e+00 2.762450097142149286e+00 -7.152499841701065009e+00 2.736716631294213276e+00 4.663495252951402215e+00 -1.558855213236428616e+00
1.000000000000000000e+00 3.839726152763147216e+00 -4.390049744558915279e+00 7.599881191559413551e+00 5.499166728436362561e+00 3.022636927869348344e+00 -9.456148278930446294e-01
1.000000000000000000e+00 5.577441487940209441e+00 3.209831447000498272e+00 -1.711807706810692054e+00 1.109116983877447504e+00 1.341766001549792975e+00 -1.313758823199186576e+00
1.000000000000000000e+00 1.169729892928994097e+00 1.498023740189806219e+00 -3.514154993948348071e+00 4.318948430877945555e+00 4.918799212420536193e+00 -5.454935698359101082e+00
1.000000000000000000e+00 4.487101336234199600e+00 -2.016131253758541853e+00 3.899402646614791301e+00 5.816972171067751773e+00 2.428791622963530017e+00 -4.729824821163986392e+00
1.000000000000000000e+00 2.486745036862753722e+00 1.883271392856249449e+00 -6.306094306591590204e+00 3.800840917309209921e+00 3.163834397996313275e+00 -2.221046281025247815e+00
1.000000000000000000e+00 5.621980976882651859e+00 -4.422822913735340755e+00 6.255500112676029012e+00 5.684112310165459370e+00 4.427219416109507755e+00 -2.654705570524070968e+00
1.000000000000000000e+00 5.855291225826839252e+00 1.832677198940688035e+00 -2.625854839501239546e+00 1.261289396430118837e+00 2.662280785743559974e+00 -3.058822247911526571e+00
1.000000000000000000e+00 5.721332445567169245e+00 -7.931776405605512892e-01 3.146493510653944448e+00 3.093966595370806871e+00 1.282928280733578230e+00 -5.742388118518489293e+00
1.000000000000000000e+00 3.371071083287318970e+00 2.353315870093393158e+00 -1.100935242510808543e+00 2.300788954810255582e+00 2.869605235064067728e+00 -7.441099113327511283e+00
1.000000000000000000e+00 5.310213254946567041e+00 1.252380627582584616e+00 -4.876215767847579485e+00 4.654104824903648741e+00 5.722242913471516701e+00 -1.678865592431570519e+01
