1.000000000000000000e+00 -1.093601822992554595e+00 1.655224442490250691e+00 5.753571532049580384e+00 3.709504736891790611e+00 2.234893995359999330e+00 4.983406985956861490e+00 -6.044840883613417053e+10
1.000000000000000000e+00 -6.666772880718427885e-01 -7.036047473342357250e-01 4.659969709057025788e+00 5.364729179382041302e+00 5.531272902605183006e+00 2.252339493962494998e+00 -2.385985743541528931e+11
1.000000000000000000e+00 -2.213199218773000521e+00 3.716813072594433720e-01 3.993292420985183000e+00 4.661124432047805577e+00 2.247730999247530725e+00 4.124370498034994448e+00 2.148784358496896362e+11
1.000000000000000000e+00 -1.206005311691349391e-04 -7.388889057536625060e-01 1.780093202212182479e+00 5.032805739307248949e+00 2.359748630643155209e+00 3.858729915718743353e+00 2.070227239376708496e+12
1.000000000000000000e+00 -4.895545408400159282e-01 1.674659890356755554e-01 1.779972601681013344e+00 4.293916833553586443e+00 4.796991312089818216e+00 5.164151883941355159e+00 -8.141803294594287109e+10
1.000000000000000000e+00 4.040462668033677929e+00 7.845954352373345486e-01 1.290418060840997416e+00 4.461382822589261998e+00 3.248699212252700086e+00 5.530435302406302434e+00 -1.025213083559219818e+11
1.000000000000000000e+00 -1.325305670158631877e+00 -2.997638213530666729e+00 5.330880728874675789e+00 5.245978257826596547e+00 4.883552784775906375e+00 1.060783857386934148e+00 -1.194469979384964142e+11
1.000000000000000000e+00 5.347878302641833059e-01 1.198784773919772562e+00 4.005575058716043912e+00 2.248340044295929818e+00 1.326830787821926094e+00 4.370099595293963191e+00 -5.737423385752923584e+10
1.000000000000000000e+00 -3.437440417501214984e+00 -1.341077609117691249e+00 4.540362888980227218e+00 3.447124818215702380e+00 3.437855968366921644e+00 1.259178995598645212e+00 5.262587370717863464e+10
1.000000000000000000e+00 4.746626789330958829e+00 3.832292830885223545e+00 1.102922471479012234e+00 2.106047209098011130e+00 1.168068000916413052e+00 3.744293325386779614e+00 -9.424206756382466125e+10
1.000000000000000000e+00 -6.873360568078625832e-01 -2.180433415501683569e-01 5.849549260809971507e+00 5.938340039983234675e+00 1.313266017276772502e+00 2.438163645218391018e+00 -7.319085022423229980e+10
1.000000000000000000e+00 -3.100517650610727927e+00 -4.523162641590536381e+00 5.162213204002108924e+00 5.720296698433066318e+00 5.532187266722054630e+00 2.533882997610706234e+00 1.068205722836748047e+11
1.000000000000000000e+00 -1.525707173558779051e-01 3.330741805735912830e+00 2.061695553391380997e+00 1.197134056842529493e+00 1.696226855587975813e+00 2.764792517261782656e+00 -2.468244550746075134e+11
1.000000000000000000e+00 7.897713231665992595e-03 1.098365724499887008e+00 1.909124836035503092e+00 4.527875862578442323e+00 3.662103411376085305e+00 4.106462245248050813e+00 -6.252350725888871002e+10
1.000000000000000000e+00 6.041886655305195308e-01 -3.723364861441661677e+00 1.917022549267169085e+00 5.626241587078329331e+00 3.055478013003532833e+00 2.670249828343846055e+00 -2.790469803049153442e+11
