-1.968483281386599337e+00 7.684641628572830285e-01 9.556428757689245046e+00 5.877108526405223188e+00 3.222809191647998617e+00 7.345079709798602252e+00
-3.983758593791400848e+00 3.983541512835296228e+00 6.387926357773329400e+00 7.590023977686050749e+00 3.245915798645555128e+00 5.385388344047767006e+00
-8.811981735120286707e-01 8.154030975972650808e+00 2.403950683025823931e+00 6.929050300396456308e+00 7.834584361761673499e+00 7.067458560560162528e-01
-2.385550206285537378e+00 3.348168300761066973e+00 8.795585311974416953e+00 8.642760864087874140e+00 7.990395012596630764e+00 4.266438585118972782e+00
-6.187392751502187593e+00 1.473132097229791526e+01 7.372653200164409171e+00 5.404824672788263840e+00 5.388140743060458426e+00 4.974841088368595621e+00
-5.580931771099309380e+00 5.306304479858729550e+00 8.491983767203794997e+00 9.496534057179520261e+00 9.157937080099697980e+00 7.863157262259140801e+00
-2.746272912405798294e-01 2.888431750575781720e-01 2.911051996104485617e+00 1.354841302316553087e+00 2.253208340058356463e+00 1.368174596772163909e+00
1.421588381699834258e-02 1.073323714137937035e+00 2.636424704863905788e+00 7.350176552641196182e+00 5.791786140476953726e+00 2.961818664036961618e-02
1.087539597954935378e+00 8.970881000993653487e-01 2.650640588680904131e+00 9.327234856740991731e+00 4.699860423406359011e+00 2.216364260010166731e+00
-1.266442905996664869e+00 4.152056696715702877e+00 4.887505167779042203e+00 9.239394678292375929e+00 1.196410570979405508e+00 1.412373418458313878e+00
-4.251231306633038720e+00 5.625088397581625266e+00 6.506676052501415342e+00 7.276782405221559280e+00 9.670549907921953903e+00 5.501232965343207049e+00
6.679547528262625988e-01 1.394185154838352148e-01 3.629301836816963167e+00 9.319565758388772991e+00 9.431402158297826688e+00 4.351873989684579946e+00
8.073732683100978136e-01 2.154580526273701224e+00 4.297256589643225766e+00 9.739524206488310298e+00 1.470320913574213906e+00 1.173067026989179418e+00
-5.269519613111885548e+00 8.100565519409151705e+00 8.066583652537122617e+00 5.267927949917173613e+00 3.341420118658460225e+00 5.677209493169637078e+00
-4.913677405278402688e+00 9.963527357911367233e+00 6.331731119758382320e+00 3.871904259189300923e+00 3.308770561998230164e+00 4.442755277423080962e+00
-3.933186553927321416e+00 2.983933777609213411e+00 6.467903667112945065e+00 1.333068712439433590e+00 2.782878694837661371e+00 7.666974662849549205e+00
-9.492527763181080047e-01 8.903758274730591893e+00 2.534717113185623649e+00 6.366428906338477134e+00 6.087972291144488679e+00 6.950163689757813401e-01
-4.534052210487812928e+00 2.671577313984931479e+00 8.275576133048149430e+00 7.266598982903257564e+00 4.145557348781369278e+00 8.522011085355320148e+00
-1.862474896502881228e+00 7.141523109054838336e+00 3.741523922560336057e+00 4.058874673912595377e+00 2.026862063991400120e+00 1.522727816604572348e+00
-2.863028330053402293e+00 6.221276407451824753e+00 4.961372443656411946e+00 3.837613040475492898e+00 3.258699952062682037e+00 3.000184586932123310e+00
-4.147095500964466552e+00 1.202148242963654035e+01 5.456592191001432113e+00 8.116508483550671116e+00 6.051005094542723839e+00 3.174993170621915883e+00
-5.854863784308887098e+00 9.488544509094573698e+00 9.183883618709039354e+00 6.633022387933081632e+00 2.032919846822957233e+00 5.949731826166045678e+00
-3.157300874381139266e+00 5.032513380176737883e+00 6.962700559185837967e+00 6.542768693640740985e+00 7.505328728876353495e+00 4.326352120782339661e+00
-3.256702414359773812e+00 1.031927396451105672e+01 5.920392514089517277e+00 8.830889865108368042e+00 5.891843956083814504e+00 2.747134152281123232e+00
-1.750066239630995391e+00 3.229361303458667010e+00 9.726261649881026372e+00 8.872315054157795089e+00 5.124705773757908034e+00 3.222828084889150180e+00
-2.672346344549072050e+00 5.588114650457356447e+00 9.053446153848838662e+00 8.189049121962987954e+00 9.511283323002540868e+00 3.844706639948425764e+00
-7.500435596740775424e+00 8.467848840045807179e+00 9.296868115208051009e+00 4.156406339065391364e+00 7.021201035961975201e+00 9.285303573406865851e+00
-1.356800161577464303e+00 3.877727538252000450e+00 2.763845761772306897e+00 4.617378222483178973e+00 4.705889874260576811e+00 1.561584383291214406e+00
-1.055954321240274663e+00 6.072450617642576987e+00 4.498095607205337743e+00 8.863094027677048459e+00 1.560457952936970649e+00 9.424337390445445273e-01
-4.247857642125061339e+00 3.565488289069184802e+00 8.458637582367364516e+00 7.914460724780663980e+00 8.257632555095554494e+00 7.351026445218823646e+00
-6.823693530558765374e-01 3.038223514293686200e+00 4.210779940242303176e+00 4.759901039506003961e+00 5.133158898372622403e+00 1.004498641970754447e+00
-3.615946723651372707e+00 9.567401525664866568e+00 5.884264748424236302e+00 7.638240714300023271e+00 8.076503794456296959e+00 3.340814096570053238e+00
-6.548817033668420606e+00 1.475984366995513852e+01 8.219772826786357456e+00 1.994267018182551920e+00 3.327587513992348978e+00 5.880796187781449191e+00
-5.161761789862365113e+00 3.423019710167235274e+00 7.950202923669916544e+00 3.666773084103910563e+00 7.810763551197715593e+00 9.974007779385313910e+00
-1.738742079695129839e+00 9.028195881676214896e+00 2.788441133807551431e+00 3.102469759449189457e+00 5.674472735535435852e+00 1.600291657316689209e+00
-9.774367614649532854e-01 1.176785179205285026e+00 8.339152856093507538e+00 1.160865412600724289e+00 8.900470703368368319e+00 4.990640680030502985e+00
1.993484177403317403e-01 1.810201900642942618e-01 7.361716094628554252e+00 9.889501507624283150e+00 8.916236694563762555e+00 1.425874119537971607e+00
-6.275031254566698635e+00 8.834820945858339769e+00 7.941433120173511995e+00 4.458939824437135435e+00 3.149165902433853415e+00 6.474023624396477494e+00
-2.183370021172286179e+00 8.908479318326460117e+00 4.226191556898453605e+00 2.964284990785577278e+00 9.864906905267876169e+00 2.692247620951635056e+00
-2.631600917774179038e+00 2.255438466745491866e-01 6.609683141448021715e+00 1.804699020810335508e+00 1.586841321344428568e+00 1.614611261589404734e+01
-2.406057071099629852e+00 4.632872813966376846e+00 3.978082223673842677e+00 4.758226982064355681e+00 5.175382391310995089e+00 2.830403824172233573e+00
1.278090027997635936e-01 3.511996704002089409e+00 3.798840895440959819e+00 9.502588200622692938e+00 5.848316181574428008e+00 1.500593278966170507e-01
-8.284383628456586379e-01 3.075335803835680615e+00 7.566455605042576416e+00 6.520702502896368991e+00 1.949263299609675260e+00 1.343703360770391431e+00
-3.734980356729396433e+00 5.613942437165686528e-01 8.984914683186939754e+00 9.920517635232789289e+00 8.398928445402029652e+00 1.634695984418819847e+01
-3.173586113012827781e+00 8.516440984575066153e+00 5.249934326457543321e+00 3.085045312450990451e+00 4.423780067568061192e+00 3.171894058227507252e+00
-1.795570659426610760e+00 3.682780500892193665e+00 7.847065437552076972e+00 6.469631153909731758e+00 2.833898132149201832e+00 2.760449437669769690e+00
-2.494544252311531984e+00 2.754979349469961036e+00 7.938704619591049116e+00 3.076028305459828083e+00 3.584241622761179968e+00 4.851713429664382460e+00
-3.619097024530090412e+00 4.361347726772973665e+00 4.847869165226946997e+00 2.677944359298290777e+00 6.711241757952733700e+00 5.783361675426399451e+00
-6.881601717591319112e-01 6.132991201952546767e+00 1.971022842939740061e+00 4.151127332500570866e+00 4.563734253962094201e+00 6.087038889047141632e-01
-2.898489871687083053e+00 4.646422262482468035e+00 6.727693701374023227e+00 9.721923671267301614e+00 5.797259805215259298e+00 3.797216280194308791e+00
1.747932390795384983e+00 1.843029654057127154e+00 3.829203829686940175e+00 8.954072964670832135e+00 2.421593405518132069e+00 2.694017140169550739e+00
-5.924468202994962240e+00 7.374284447975755441e+00 9.168098265334837293e+00 9.954170403817917290e+00 8.139352153944289014e+00 7.195854495790004357e+00
1.449816244980792757e+00 1.656697694585977931e+00 3.243630062339874609e+00 2.565057242975385510e+00 3.850855093607739921e+00 2.964996028798228433e+00
-4.740776757462835889e+00 3.374412456497370538e+00 7.799960246887438053e+00 7.824146281336822106e+00 9.155289292891897190e+00 8.287695033787038312e+00
-1.366364300965465350e+00 3.281308188730240882e+00 3.059183489424602165e+00 7.264185562484129832e+00 3.492140386400280239e+00 1.534553335383792128e+00
-1.156771490937872571e+00 8.073058776734990616e+00 3.607763076223912346e+00 8.342498124915559643e+00 2.266403752438825858e+00 8.378775841769757760e-01
-1.572449607485942202e+00 3.714961110581590731e+00 8.273083416079753505e+00 5.832769806040722038e+00 9.045907390070833998e+00 2.780303616921757204e+00
-5.553918162117707169e+00 1.190781861855318446e+01 8.233048692092030052e+00 1.823381536579793849e+00 4.962910765315140971e+00 6.148762299842213785e+00
-3.178950809168943792e+00 5.591832028404649435e+00 9.033030986409800178e+00 3.390400383298354470e+00 1.751176764904449623e+00 4.275264771466244618e+00
-5.202790424564664562e+00 3.331226470566980957e+00 9.064821699311439218e+00 9.600863484067780007e+00 5.546860962189744448e+00 9.124069098119312216e+00
-1.871563953997683827e+00 2.932513096126068142e+00 3.862031274746774656e+00 8.759148555389055346e+00 9.704139537332533649e+00 2.767800642201655226e+00
1.060949142128384315e+00 7.316044926304472451e-01 1.990467320749090829e+00 8.285644672523902798e+00 4.759848813475897167e+00 2.262329584001241400e+00
1.792553634758831560e+00 1.725609160907298989e+00 3.051416462877475144e+00 6.897177825751195535e+00 9.856992871328479566e+00 3.494793227538780300e+00
-7.684006074526374519e+00 1.221816262294374944e+01 8.746575249307090516e+00 4.676078917636288246e+00 2.493594057662065211e+00 6.893386446252986133e+00
-1.757728734102438128e+00 8.375467458690111222e-01 4.756699028339010482e+00 7.510781023197264261e+00 2.460100652042314096e+00 4.482165393128862974e+00
-9.201819882334270062e-01 2.879930224862933041e+00 2.998970294236572354e+00 5.462881615708937488e+00 1.113467679781831254e+00 1.004112062340356104e+00
1.959748236629506035e+00 3.487902555950515460e+00 2.078788306003145347e+00 1.729415943168831404e+00 6.037801152745442934e+00 4.056484752011511929e+00
-5.577360947025876037e+00 7.337650154529374191e+00 9.486187335212672878e+00 7.149328872936363766e+00 7.474182601322427288e+00 7.042053157469559288e+00
-3.054504208642954133e+00 8.527876531717954123e+00 7.327170630056600409e+00 5.456318743125768478e+00 7.583468413063260805e+00 3.370223613160144627e+00
-6.395984992050722795e+00 8.605180882653915120e+00 9.662025654479000636e+00 8.422128693326342841e+00 8.371571624754905017e+00 7.468327341936727315e+00
-1.767331764680542427e+00 1.622991425726824311e+00 5.475236553031469278e+00 7.102145373031572007e+00 7.392185187609803698e+00 3.868136596072667022e+00
-2.231581923206413798e+00 7.385678402834690459e+00 3.563564449397208733e+00 3.403254431524791901e+00 5.240511090395331806e+00 2.225454085660623527e+00
-4.060802447809848559e+00 6.105311864689447532e+00 5.524111209059753058e+00 6.926066511925829339e+00 4.220184387928975767e+00 4.287658069254439930e+00
2.044509416879598973e+00 3.622065378690781046e+00 1.463308761249904055e+00 8.655235561848176218e+00 5.447912025252699131e+00 1.858279424867061325e+00
-6.018335957697130922e+00 5.166332790515387074e+00 9.174392973699882603e+00 7.375266790435313524e+00 4.016872426337855018e+00 8.488850265379275228e+00
-8.520031671817438479e-01 3.953024160858802816e+00 3.156057016002751681e+00 8.533119955273047452e+00 2.563854338221694285e+00 8.361983857176137347e-01
3.101020993677058968e+00 1.364758250820280239e+00 2.304053848821007833e+00 7.277243155023552568e+00 7.408126182977026630e+00 5.812162407954336807e+00
-6.692356643391901727e+00 1.056307912644130553e+01 9.870854086995406007e+00 6.567502403936658517e+00 1.905737306711799972e+00 6.659245289524784006e+00
-4.715838642026860761e+00 9.131047883601999260e+00 7.854576537958458005e+00 8.927836832790355004e+00 4.131472704239499194e+00 4.636824544941853254e+00
-3.243898943033456383e+00 5.624603223902392202e+00 7.553947137506735743e+00 1.263225547311032315e+00 7.739437032669758132e+00 6.806767912697827327e+00
-4.009364226183151914e+00 1.071447875599661970e+01 5.821972156672826415e+00 7.691574306624469948e+00 8.573027977762839313e+00 3.523947823106123867e+00
-4.630701875557519998e+00 3.422347884410585905e+00 8.517722460303142284e+00 8.361703217071559280e+00 9.811944442136390165e+00 8.307042530888995913e+00
-1.311690319605812949e+00 6.262750534307112815e+00 2.678666593598688195e+00 5.567209603847525834e+00 2.136382674080524513e+00 9.806260734968745840e-01
-5.948788796229836251e+00 1.040833586057265947e+01 7.098079256580541951e+00 6.552342265381679631e+00 7.176944770174876531e+00 5.669811569030734688e+00
-2.570375547912087555e+00 6.338468684815694587e+00 5.608837524693528920e+00 6.686321743150015706e+00 2.573932934583634591e+00 2.584931158433208864e+00
-4.237257252640125316e+00 8.886399034517395989e+00 6.806555113685048397e+00 6.706051327896502379e+00 3.044616013211633998e+00 3.953998655348890612e+00
-2.737821526217357082e+00 7.687773308143130535e+00 7.218439642922193755e+00 8.018608556360291573e+00 3.513484796089693774e+00 2.813347544476228812e+00
-7.192881401316670420e+00 9.024790063455057521e+00 9.430569898630610126e+00 7.849251122518252188e+00 7.247355161588479255e+00 8.076612285299498595e+00
-2.048335468287024952e+00 9.349316341628787441e+00 4.069597159452326807e+00 9.666928034730950969e+00 3.747796090270581360e+00 1.478083627509527043e+00
-5.574579530992428644e+00 9.192961295863639748e+00 8.896054180428828673e+00 9.388252949590157215e+00 3.735517611166514484e+00 5.721484918062015979e+00
-2.358192497415781297e+00 2.128240398224678920e+00 8.354999801810942373e+00 7.190971500707320274e+00 8.840840340367467576e+00 5.368254034784373907e+00
-2.590184587099993330e+00 1.251438879249020975e+00 5.766855205204058699e+00 3.708672102521346048e+00 8.096026089279687810e+00 7.671601246954526054e+00
-1.338745707850972355e+00 8.575762619177819346e+00 3.176670618104065369e+00 7.373548797807534250e+00 6.984864131283957001e+00 1.051646743111831928e+00
-2.646644996021105811e+00 2.738263048096747809e+00 6.697913115459411593e+00 6.588239659907293877e+00 6.043965678823959742e+00 4.709520385233447293e+00
9.161805207564199804e-02 3.299096886242564253e+00 4.051268119438305781e+00 1.411678304312615762e+00 1.998905222921329550e+00 1.346294769993876539e-01
-5.021025130433150352e+00 5.718423872329235103e+00 6.778284815388589735e+00 7.824368763361203349e+00 9.791202956595933315e+00 6.477016781299622217e+00
6.973987418960847506e-01 5.934930527996105099e+00 1.757259684955439383e+00 1.221282248129213599e+00 1.996485339936841186e+00 7.339004407552928155e-01
-5.375088072386642324e+00 6.205558493631264660e+00 6.457861536936309044e+00 5.397788713641991976e+00 7.659137086902372715e+00 6.686957836656315379e+00
8.304704212446223366e-01 4.227801614933590635e+00 1.082773464549666720e+00 7.933666760270138951e+00 9.262688969792355564e+00 8.697354643314300082e-01
-5.925961667356533624e+00 7.327679875498053441e+00 6.971515921972502028e+00 5.013124357390735142e+00 8.725075091192087129e+00 7.219902227046637755e+00
1.401718208141519595e+00 2.089613433400267617e+00 1.045554254615968182e+00 3.462639996534992992e+00 3.629964074157079779e+00 1.981324544873600324e+00
-3.849227550378366836e+00 8.240416757361151312e+00 6.867651335523405010e+00 2.472614390725022648e+00 1.162059000404090492e+00 3.750544985254338659e+00
-4.274371204656621792e+00 5.067726700618830904e+00 7.409612992127822650e+00 7.243140032033397624e+00 7.540038928632909254e+00 5.894298939939055515e+00
7.933554959622086677e-01 2.996469866666599202e+00 3.135241787471200858e+00 2.986926515098843549e+00 3.742759858475199763e+00 1.132464593853100387e+00
-8.717265546372852114e-01 2.668041157659954976e+00 7.718422646062217396e+00 7.124493718672417764e+00 3.533690785734369566e+00 1.581191248914662673e+00
-1.724494663744511769e+00 9.207560630606659302e-01 8.643010694447601949e+00 3.459335742983884021e+00 2.013223513707433021e+00 5.646306949793205021e+00
-4.271704519566411840e+00 6.738073836648481141e+00 6.114777430019244342e+00 2.359521026028102320e+00 5.866286289804192755e+00 5.721149525499169997e+00
-9.226209183993727692e-01 7.317063996755956978e-01 4.309442227534901804e+00 9.492543281508389441e+00 3.177044454329550849e+00 2.414086210269090316e+00
-1.909145187237770713e-01 6.752102721084035863e+00 3.386821309135529035e+00 4.777545852335101095e+00 1.111636326495833105e+00 1.468676913285431318e-01
-5.219215470771167098e+00 9.709754945364343470e+00 9.757094992772010755e+00 4.578349581665148271e+00 3.711387346840003154e+00 5.668836906324983715e+00
-2.348171362618654001e+00 3.821225460518123285e+00 9.028418996594020030e+00 9.855798831638454160e+00 3.675140269377554780e+00 3.758828792197947077e+00
-2.629567893928106415e+00 3.297969017618609833e+00 8.153301731874835312e+00 9.046892833112210042e+00 7.688738788584430495e+00 4.569036318280941700e+00
-2.675472354187374613e+00 7.420354501358522370e+00 5.432659244369775209e+00 1.280206745960602355e+00 8.670374869520632188e+00 5.145445865206775160e+00
-3.975117775385846208e+00 1.667010211301228395e+00 7.502069037353548353e+00 4.316737093513850709e+00 6.338994130966458584e+00 1.007758145595151156e+01
-2.308107564084617813e+00 7.898514529366043924e+00 3.526951261967702145e+00 8.779224248556733556e+00 9.030722483256869992e+00 1.996298043304330250e+00
-4.215254548501070175e+00 1.108538569301385834e+01 6.809250663164510442e+00 9.713740851232495643e+00 1.710722459717457511e+00 3.393328563055473257e+00
-4.902351209685035904e+00 1.710032456145842872e+00 9.233779511984035793e+00 7.938296601796468011e+00 6.245261515751407089e+00 1.235876597277994016e+01
-3.192318753539193033e+00 1.140807626806891406e+01 4.331428302298999888e+00 8.603049053051989858e+00 9.958937645721789522e+00 2.492939207221847475e+00
-4.501209728433700263e+00 9.347445764970897741e+00 9.354867063289528772e+00 6.635982894682738831e+00 5.693011201392304876e+00 4.919185320499734004e+00
-5.027045070579969632e+00 5.842884599371025445e+00 8.677085099206241381e+00 6.549852830686642591e+00 2.034396973536101605e+00 6.344425323797909577e+00
8.158395287910562566e-01 3.378510957443328078e+00 3.650040028626271305e+00 8.168835618785585950e+00 1.844715563410205927e+00 9.055356765240283323e-01
-4.807931997245212585e+00 3.481068671013546112e+00 8.660230043651711895e+00 2.055773700661550407e+00 7.022802366442705946e+00 1.058602875184586978e+01
-1.326863326231666473e+00 4.812639968181985139e+00 3.852298046406498866e+00 2.126672129822953838e+00 8.463581193850799878e+00 2.409786212026356012e+00
-2.161124797372270478e+00 1.027407158101797613e+00 9.425392967447027814e+00 2.804722540303030698e+00 5.657017165795371838e+00 7.939929267172432859e+00
