7.587945476302645709e+00 -1.200019118529316309e+00 -1.266488545201624127e+00 1.935514898268621664e+00 8.856512522887674876e+00 9.156291224689329766e+00 3.254211089132490908e+00 7.841448368111430867e+00 -7.819433733069433567e-02
6.387926357773329400e+00 -3.983758593791400848e+00 6.690263530669975367e-01 -1.999026383423589515e+00 7.590023977686050749e+00 3.245915798645555128e+00 6.623866896462990539e+00 2.385099142243963133e+00 -1.178359809131098057e+00
2.404167763981928552e+00 -2.170809561046205260e-04 -1.330000030356591978e+00 1.631438810620807978e+00 8.259050330753048286e+00 3.447547535157679199e+00 6.145713848293738124e+00 2.343245227673265152e+00 1.471287365742775244e-01
2.403950683025823931e+00 -8.811981735120286707e-01 3.014387802642159997e-01 1.110833003162985833e+00 6.929050300396456308e+00 7.834584361761673499e+00 8.495473391094439108e+00 3.413569309704219901e+00 -9.875222699867821419e+00
1.522752509513795260e+00 7.272832802460621693e+00 1.412271783427201832e+00 -6.808020567782402388e+00 7.230489080660672307e+00 5.047658582054859622e+00 9.154783544331344558e+00 4.249672537069335121e+00 9.264592069428923651e+02
8.795585311974416953e+00 -2.385550206285537378e+00 -5.395748784355200556e+00 7.553561377410790811e+00 8.642760864087874140e+00 7.990395012596630764e+00 1.109410943296481378e+00 4.676100232676343005e+00 -3.520221310398403969e-02
7.372653200164409171e+00 -6.187392751502187593e+00 -2.413939696411843805e+00 9.312066792005246896e+00 5.404824672788263840e+00 5.388140743060458426e+00 1.466522192077561293e+00 1.510123889492518634e+00 -3.250987080563498832e-01
9.729188669457949246e+00 -1.237204902254154248e+00 -3.924780147903028649e-01 -7.749214740072664753e+00 9.889012071969823126e+00 1.563878831098190592e+00 3.588694561393103832e+00 4.527195066495181663e+00 -1.522345362750960988e-02
8.491983767203794997e+00 -5.580931771099309380e+00 -8.141692754862967618e+00 1.413702800518761116e+01 9.496534057179520261e+00 9.157937080099697980e+00 3.760989395699271043e+00 7.274473229241824157e+00 -2.069561621238223958e-01
2.636424704863905788e+00 1.421588381699834258e-02 1.977058304099795549e+00 -8.679115054694785059e+00 7.350176552641196182e+00 5.791786140476953726e+00 6.591632041446491286e+00 6.773540331306265649e+00 -3.142017033397291326e-01
2.650640588680904131e+00 1.087539597954935378e+00 -6.702056750594989509e+00 1.018838571942265325e+01 9.327234856740991731e+00 4.699860423406359011e+00 4.006449691018922898e+00 3.338453241462695065e+00 8.891752627943421139e-01
5.722807884690140234e+00 -8.353027169110980310e-01 3.127887603318710852e+00 -1.106176847433889776e+01 6.111507074973665077e+00 9.098500111185451544e+00 4.640746470164827109e+00 9.061209498399549034e+00 -3.066651224920736718e-01
4.887505167779042203e+00 -1.266442905996664869e+00 -7.933880871020186021e+00 1.390514946896955628e+01 9.239394678292375929e+00 1.196410570979405508e+00 1.615178802789627444e+00 3.675584838531938292e+00 -1.623250379925579578e-02
6.506676052501415342e+00 -4.251231306633038720e+00 -3.600641338868602492e+00 9.244066030904418696e+00 7.276782405221559280e+00 9.670549907921953903e+00 3.571824921334354030e+00 4.701735748596081343e+00 -5.231518237129063609e-01
3.629301836816963167e+00 6.679547528262625988e-01 4.199584480995373070e-01 -6.610842525669422542e-01 9.319565758388772991e+00 9.431402158297826688e+00 7.168994948997113426e+00 7.051454589625333114e+00 1.393401839656921437e+00
4.297256589643225766e+00 8.073732683100978136e-01 -2.411258044674049472e-01 -3.989344647636326791e+00 9.739524206488310298e+00 1.470320913574213906e+00 3.992105414338408043e+00 8.434582160934569472e+00 6.638597225031239724e-02
