1.000000000000000000e+00 -1.093601822992554595e+00 1.655224442490250691e+00 5.753571532049580384e+00 3.709504736891790611e+00 2.234893995359999330e+00 4.983406985956861490e+00 -7.321720529770129395e+10
1.000000000000000000e+00 -6.666772880718427885e-01 -7.036047473342357250e-01 4.659969709057025788e+00 5.364729179382041302e+00 5.531272902605183006e+00 2.252339493962494998e+00 4.393415047408724213e+10
1.000000000000000000e+00 -2.213199218773000521e+00 3.716813072594433720e-01 3.993292420985183000e+00 4.661124432047805577e+00 2.247730999247530725e+00 4.124370498034994448e+00 -8.318752897489112854e+09
1.000000000000000000e+00 -1.206005311691349391e-04 -7.388889057536625060e-01 1.780093202212182479e+00 5.032805739307248949e+00 2.359748630643155209e+00 3.858729915718743353e+00 1.936793264758596924e+12
1.000000000000000000e+00 -4.895545408400159282e-01 1.674659890356755554e-01 1.779972601681013344e+00 4.293916833553586443e+00 4.796991312089818216e+00 5.164151883941355159e+00 7.429012529439023018e+09
1.000000000000000000e+00 4.040462668033677929e+00 7.845954352373345486e-01 1.290418060840997416e+00 4.461382822589261998e+00 3.248699212252700086e+00 5.530435302406302434e+00 4.204134243597618866e+10
1.000000000000000000e+00 -1.325305670158631877e+00 -2.997638213530666729e+00 5.330880728874675789e+00 5.245978257826596547e+00 4.883552784775906375e+00 1.060783857386934148e+00 -6.200356580939076233e+10
1.000000000000000000e+00 5.347878302641833059e-01 1.198784773919772562e+00 4.005575058716043912e+00 2.248340044295929818e+00 1.326830787821926094e+00 4.370099595293963191e+00 3.740332358666938782e+09
1.000000000000000000e+00 -3.437440417501214984e+00 -1.341077609117691249e+00 4.540362888980227218e+00 3.447124818215702380e+00 3.437855968366921644e+00 1.259178995598645212e+00 3.816811901376630402e+10
1.000000000000000000e+00 4.746626789330958829e+00 3.832292830885223545e+00 1.102922471479012234e+00 2.106047209098011130e+00 1.168068000916413052e+00 3.744293325386779614e+00 -3.262675352517201900e+09
1.000000000000000000e+00 -6.873360568078625832e-01 -2.180433415501683569e-01 5.849549260809971507e+00 5.938340039983234675e+00 1.313266017276772502e+00 2.438163645218391018e+00 -3.167758860232420731e+10
1.000000000000000000e+00 -3.100517650610727927e+00 -4.523162641590536381e+00 5.162213204002108924e+00 5.720296698433066318e+00 5.532187266722054630e+00 2.533882997610706234e+00 -2.006319841531468964e+10
1.000000000000000000e+00 -1.525707173558779051e-01 3.330741805735912830e+00 2.061695553391380997e+00 1.197134056842529493e+00 1.696226855587975813e+00 2.764792517261782656e+00 -1.308512397426180840e+10
1.000000000000000000e+00 7.897713231665992595e-03 1.098365724499887008e+00 1.909124836035503092e+00 4.527875862578442323e+00 3.662103411376085305e+00 4.106462245248050813e+00 -2.394078874833172607e+10
1.000000000000000000e+00 6.041886655305195308e-01 -3.723364861441661677e+00 1.917022549267169085e+00 5.626241587078329331e+00 3.055478013003532833e+00 2.670249828343846055e+00 -5.088662003143540382e+09
1.000000000000000000e+00 1.102570943363500700e+00 1.936849427126479561e+00 2.521211214797688616e+00 1.902876725636667654e+00 2.736716631294213276e+00 4.663495252951402215e+00 5.022514251845526123e+10
1.000000000000000000e+00 -4.640570649506106093e-01 1.737715335177062226e+00 3.623782158161189315e+00 3.839726152763147216e+00 5.499166728436362561e+00 3.022636927869348344e+00 -1.989489583922285080e+10
1.000000000000000000e+00 -7.035793922203690265e-01 -4.407711595011215344e+00 3.159725093210578706e+00 5.577441487940209441e+00 1.109116983877447504e+00 1.341766001549792975e+00 -1.623970605384001732e+10
1.000000000000000000e+00 1.603118772621687338e+00 3.317371443305205503e+00 2.456145700990209679e+00 1.169729892928994097e+00 4.318948430877945555e+00 4.918799212420536193e+00 1.531088852175867462e+10
1.000000000000000000e+00 -2.361795170351687734e+00 -2.000356299371445878e+00 4.059264473611897017e+00 4.487101336234199600e+00 5.816972171067751773e+00 2.428791622963530017e+00 -5.821855168091724396e+09
1.000000000000000000e+00 7.632539394158812662e-01 3.135235940019898138e+00 1.697469303260209283e+00 2.486745036862753722e+00 3.800840917309209921e+00 3.163834397996313275e+00 -4.426230760316781616e+10
1.000000000000000000e+00 3.710859737923679624e-01 2.333102489441873928e-01 2.460723242676090550e+00 5.621980976882651859e+00 5.684112310165459370e+00 4.427219416109507755e+00 -2.037592529986044168e+09
1.000000000000000000e+00 4.485407046167213529e-01 -1.339587802596700072e-01 2.831809216468458512e+00 5.855291225826839252e+00 1.261289396430118837e+00 2.662280785743559974e+00 -3.293117717266725540e+09
1.000000000000000000e+00 1.645529885879888354e+00 -2.350261362279850275e+00 3.280349921085179865e+00 5.721332445567169245e+00 3.093966595370806871e+00 1.282928280733578230e+00 3.249040717079074860e+10
1.000000000000000000e+00 -2.927510896173269650e+00 1.939142171659248071e+00 4.925879806965068219e+00 3.371071083287318970e+00 2.300788954810255582e+00 2.869605235064067728e+00 -3.237299969054830170e+10
1.000000000000000000e+00 1.572803281276259568e+00 -8.746626227121545583e-02 1.998368910791798569e+00 5.310213254946567041e+00 4.654104824903648741e+00 5.722242913471516701e+00 3.271156703642800140e+10
1.000000000000000000e+00 3.909006522421543117e-01 -2.627244626459073196e+00 3.571172192068058138e+00 5.222746992675351585e+00 5.906485452486233356e+00 4.208671986492791284e+00 -3.257856913294217110e+09
1.000000000000000000e+00 -2.729820780710223715e+00 2.549075004537108669e+00 3.962072844310212449e+00 2.595502366216278389e+00 2.282650312221238931e+00 4.357395743336034855e+00 -3.689482767279914856e+10
1.000000000000000000e+00 2.805472195907202870e+00 -3.959539197175923952e+00 1.232252063599988734e+00 5.144577370753387058e+00 4.270873007370372676e+00 4.161410768188199327e+00 -4.358275499134232330e+10
1.000000000000000000e+00 -2.185103641070734071e+00 2.796311218832801870e+00 4.037724259507191604e+00 1.185038173577463105e+00 1.990488163798700638e+00 1.994960694797184075e+00 6.441578430554097748e+10
1.000000000000000000e+00 -5.273626535100599533e-01 -1.831305205971749839e+00 1.852620618436457534e+00 3.981349392410264976e+00 3.826651272858049513e+00 3.091669320511400532e+00 -5.325255048167606354e+09
1.000000000000000000e+00 4.419169721340269419e+00 -5.472097575521210899e-01 1.325257964926397580e+00 2.150044186438515137e+00 3.319662433441680882e+00 4.754698991816590947e+00 3.118590157929851151e+10
1.000000000000000000e+00 8.373247910613024203e-02 -2.180684207403482677e-01 5.744427686266666555e+00 1.602834428886394047e+00 5.860026648157685258e+00 1.506864487765795735e+00 -5.688093361583885956e+10
1.000000000000000000e+00 -7.861734247904914596e-01 3.096677871244652991e+00 5.828160165372796797e+00 1.384766008146045779e+00 4.042636363482333017e+00 2.389263880448561306e+00 8.783612123121655273e+10
1.000000000000000000e+00 -2.518917894715452022e+00 -1.782069060550367734e+00 5.041986740582305337e+00 4.481443879390698548e+00 2.747531860434094142e+00 2.381595542329268067e+00 2.974534484807812881e+10
1.000000000000000000e+00 -1.034708275834933966e+00 1.924459038803476130e+00 2.523068845866853316e+00 2.699374818840330814e+00 1.570478924439666857e+00 3.160094637972529874e+00 -8.506244479881017685e+09
1.000000000000000000e+00 2.932804562528865233e+00 -3.297052153649095096e+00 1.488360570031919350e+00 4.623833857643806944e+00 1.756234143674672676e+00 5.901843704710925564e+00 -1.019539052604387856e+10
1.000000000000000000e+00 -1.220402663862778070e+00 1.249669985158339713e+00 4.421165132560784805e+00 1.326781703994711847e+00 2.126584649756175338e+00 1.337512733419109701e+00 2.446236313541915512e+10
1.000000000000000000e+00 -1.590571294474112607e+00 1.121004772723634524e+00 3.200762468698006735e+00 2.576451689153051561e+00 2.254833306701490070e+00 3.593504971902975242e+00 2.255037643612978363e+10
1.000000000000000000e+00 1.865693376332456799e+00 1.256159362318131301e+00 1.610191174223894128e+00 3.697456461876686085e+00 5.253080289205689368e+00 1.896823410061052151e+00 6.078288517041796684e+09
1.000000000000000000e+00 -2.303941944980258949e+00 -2.359853309534467591e+00 3.475884550556350927e+00 4.953615824194817385e+00 3.806113941412624602e+00 5.853382727048720646e+00 3.622664306935182214e+08
1.000000000000000000e+00 4.374659404817818675e+00 1.535694367524695458e+00 1.171942605576091978e+00 2.593762514660349794e+00 3.616954556871831983e+00 1.566517523637320997e+00 1.868372144384245300e+10
1.000000000000000000e+00 -3.252702102393826067e+00 1.300431858995890089e+00 5.546602010393910653e+00 4.129456882185045252e+00 1.573844359346087352e+00 3.018005011807955995e+00 -5.799930873725785828e+10
