1.000000000000000000e+00 5.877108526405223188e+00 5.933482033041331150e+00 9.556428757689245046e+00 3.222809191647998617e+00 8.170132574722350327e+00 8.248890963699876622e+00 9.797592353588427949e-01
1.000000000000000000e+00 8.856512522887674876e+00 -5.910375426043774638e+00 7.587945476302645709e+00 9.156291224689329766e+00 3.254211089132490908e+00 7.841448368111430867e+00 1.169723796307161301e+01
1.000000000000000000e+00 7.590023977686050749e+00 2.016317365121240712e-01 6.387926357773329400e+00 3.245915798645555128e+00 6.623866896462990539e+00 2.385099142243963133e+00 1.108188188983184475e+01
1.000000000000000000e+00 8.259050330753048286e+00 4.387036826603994299e+00 2.404167763981928552e+00 3.447547535157679199e+00 6.145713848293738124e+00 2.343245227673265152e+00 8.739882531585412284e-01
1.000000000000000000e+00 6.929050300396456308e+00 -2.786925779706813877e+00 2.403950683025823931e+00 7.834584361761673499e+00 8.495473391094439108e+00 3.413569309704219901e+00 8.696699830894536465e-01
1.000000000000000000e+00 7.230489080660672307e+00 2.942736430541771142e+00 1.522752509513795260e+00 5.047658582054859622e+00 9.154783544331344558e+00 4.249672537069335121e+00 1.607970585653022866e+00
1.000000000000000000e+00 8.642760864087874140e+00 -6.402099594517164149e+00 8.795585311974416953e+00 7.990395012596630764e+00 1.109410943296481378e+00 4.676100232676343005e+00 2.913812220079778825e+01
1.000000000000000000e+00 3.247012079732673584e+00 3.799845324980991368e+00 6.410035105688879575e+00 1.588295418079467058e+00 7.066179271529134276e+00 7.117274951500107250e+00 1.090370967072017860e+00
1.000000000000000000e+00 5.404824672788263840e+00 -4.085618341410914844e+00 7.372653200164409171e+00 5.388140743060458426e+00 1.466522192077561293e+00 1.510123889492518634e+00 8.019258212085225157e-01
1.000000000000000000e+00 2.990884976376420035e+00 2.613564294486470097e-01 1.185260448662222021e+00 1.302522401649543582e+00 5.939727985696203305e+00 1.312054338034597478e+00 4.892437854003574671e+00
1.000000000000000000e+00 9.889012071969823126e+00 7.594058249001507832e+00 9.729188669457949246e+00 1.563878831098190592e+00 3.588694561393103832e+00 4.527195066495181663e+00 2.964376166028879211e+00
1.000000000000000000e+00 9.496534057179520261e+00 -6.904728740041341517e+00 8.491983767203794997e+00 9.157937080099697980e+00 3.760989395699271043e+00 7.274473229241824157e+00 7.656820402551844040e+00
