1.000000000000000000e+00 9.556428757689245046e+00 -1.968483281386599337e+00 3.222809191647998617e+00 5.877108526405223188e+00 8.170132574722350327e+00 8.248890963699876622e+00 5.260920934375192815e+00 -8.648905328675836612e-01
1.000000000000000000e+00 7.587945476302645709e+00 -1.200019118529316309e+00 9.156291224689329766e+00 8.856512522887674876e+00 3.254211089132490908e+00 7.841448368111430867e+00 8.690926538819622849e+00 1.133258839968908499e-02
1.000000000000000000e+00 6.387926357773329400e+00 -3.983758593791400848e+00 3.245915798645555128e+00 7.590023977686050749e+00 6.623866896462990539e+00 2.385099142243963133e+00 4.060039474539029136e+00 -7.713780728516615032e-03
1.000000000000000000e+00 2.404167763981928552e+00 -2.170809561046205260e-04 3.447547535157679199e+00 8.259050330753048286e+00 6.145713848293738124e+00 2.343245227673265152e+00 8.826847163309540889e+00 1.361707830678702408e-02
1.000000000000000000e+00 2.403950683025823931e+00 -8.811981735120286707e-01 7.834584361761673499e+00 6.929050300396456308e+00 8.495473391094439108e+00 3.413569309704219901e+00 1.793209878790223311e+00 -1.010018514537919417e-02
1.000000000000000000e+00 1.522752509513795260e+00 7.272832802460621693e+00 5.047658582054859622e+00 7.230489080660672307e+00 9.154783544331344558e+00 4.249672537069335121e+00 7.991185934877676367e+00 2.275043726954225839e-02
1.000000000000000000e+00 8.795585311974416953e+00 -2.385550206285537378e+00 7.990395012596630764e+00 8.642760864087874140e+00 1.109410943296481378e+00 4.676100232676343005e+00 8.627928697492627919e+00 -2.223369450994707938e-02
1.000000000000000000e+00 6.410035105688879575e+00 9.626180944755295954e-01 1.588295418079467058e+00 3.247012079732673584e+00 7.066179271529134276e+00 7.117274951500107250e+00 2.636358875536048529e+00 8.295794183078406547e-01
1.000000000000000000e+00 7.372653200164409171e+00 -6.187392751502187593e+00 5.388140743060458426e+00 5.404824672788263840e+00 1.466522192077561293e+00 1.510123889492518634e+00 4.873118791349804191e+00 -1.281660373889991766e-01
1.000000000000000000e+00 1.185260448662222021e+00 8.543928220795727668e+00 1.302522401649543582e+00 2.990884976376420035e+00 5.939727985696203305e+00 1.312054338034597478e+00 2.489497971972900459e+00 -1.405687228688629276e+00
1.000000000000000000e+00 9.729188669457949246e+00 -1.237204902254154248e+00 1.563878831098190592e+00 9.889012071969823126e+00 3.588694561393103832e+00 4.527195066495181663e+00 7.359437160947959633e+00 -3.617823277692676642e-01
1.000000000000000000e+00 8.491983767203794997e+00 -5.580931771099309380e+00 9.157937080099697980e+00 9.496534057179520261e+00 3.760989395699271043e+00 7.274473229241824157e+00 5.818129912554910632e+00 -2.826534525772419482e-01
1.000000000000000000e+00 2.911051996104485617e+00 -2.746272912405798294e-01 2.253208340058356463e+00 1.354841302316553087e+00 4.176626531071208959e+00 2.740918086608343351e+00 6.717910120374889438e+00 -1.134289181619454155e-02
1.000000000000000000e+00 2.636424704863905788e+00 1.421588381699834258e-02 5.791786140476953726e+00 7.350176552641196182e+00 6.591632041446491286e+00 6.773540331306265649e+00 2.768382702605900469e+00 -8.522462704872534045e-02
1.000000000000000000e+00 2.650640588680904131e+00 1.087539597954935378e+00 4.699860423406359011e+00 9.327234856740991731e+00 4.006449691018922898e+00 3.338453241462695065e+00 2.905712758471775459e+00 -4.847826778190637842e-02
1.000000000000000000e+00 3.738180186635839508e+00 1.984627698054300726e+00 4.126089936329583985e+00 2.625178106146001777e+00 7.594291455312523809e+00 8.974774979321647805e+00 1.373475929589157207e+00 -3.920838022635633746e-02
1.000000000000000000e+00 5.722807884690140234e+00 -8.353027169110980310e-01 9.098500111185451544e+00 6.111507074973665077e+00 4.640746470164827109e+00 9.061209498399549034e+00 3.898607816761567424e+00 3.605590264178664284e-03
1.000000000000000000e+00 4.887505167779042203e+00 -1.266442905996664869e+00 1.196410570979405508e+00 9.239394678292375929e+00 1.615178802789627444e+00 3.675584838531938292e+00 6.037701952003074801e+00 -2.305724913181095737e+00
1.000000000000000000e+00 3.621062261782377334e+00 2.885613790719038008e+00 6.974107175580301465e+00 1.305513807272189464e+00 8.053838582356965148e+00 3.069943785669164704e+00 8.721414225975959056e+00 5.607692417237951332e+01
1.000000000000000000e+00 6.506676052501415342e+00 -4.251231306633038720e+00 9.670549907921953903e+00 7.276782405221559280e+00 3.571824921334354030e+00 4.701735748596081343e+00 7.002347027128126733e+00 -1.355735361960917068e-02
1.000000000000000000e+00 2.255444745868376621e+00 1.373857090948586546e+00 6.041513651156577680e+00 3.676141066352956788e+00 4.894901916393363805e+00 3.164784266621338382e+00 4.918566910597762742e+00 -1.343362611602975237e-02
1.000000000000000000e+00 3.629301836816963167e+00 6.679547528262625988e-01 9.431402158297826688e+00 9.319565758388772991e+00 7.168994948997113426e+00 7.051454589625333114e+00 9.578081029547240277e+00 2.537337513340501283e-02
1.000000000000000000e+00 4.297256589643225766e+00 8.073732683100978136e-01 1.470320913574213906e+00 9.739524206488310298e+00 3.992105414338408043e+00 8.434582160934569472e+00 7.473206805182487145e+00 9.816021190626810222e-01
1.000000000000000000e+00 5.104629857953323580e+00 2.961953794583799038e+00 4.769139871667452901e+00 9.498398402020905351e+00 1.509270905320440725e+00 7.057829178200952569e+00 9.371486825762950446e+00 -1.183349932676634741e-02
1.000000000000000000e+00 8.066583652537122617e+00 -5.269519613111885548e+00 3.341420118658460225e+00 5.267927949917173613e+00 4.365289423115322087e+00 8.419154025244145245e+00 5.748291759449490890e+00 3.871405731725712646e-02
1.000000000000000000e+00 2.797064039425237514e+00 2.831045906297266601e+00 7.577388684826567911e+00 8.758383858903821206e+00 9.500037244248730417e+00 4.572929459867267177e+00 3.330138473138256394e+00 6.909816625860983053e-02
1.000000000000000000e+00 5.628109945722504115e+00 7.036211740358782052e-01 9.831673814475220041e+00 8.600944586815632675e+00 6.775609575687023600e+00 2.406852736379747615e+00 1.475440177282497878e+00 -4.414339523939898868e-02
1.000000000000000000e+00 6.331731119758382320e+00 -4.913677405278402688e+00 3.308770561998230164e+00 3.871904259189300923e+00 7.043312338004862561e+00 7.641558526578329236e+00 7.534763663354654639e+00 -3.059430431604336365e-01
1.000000000000000000e+00 1.418053714479979632e+00 5.049849952632965433e+00 6.887571413266670106e+00 8.460239267356095993e+00 6.690539382738758256e+00 4.244270546273984479e+00 2.091726982049807226e+00 1.094915069905715160e-01
1.000000000000000000e+00 6.467903667112945065e+00 -3.933186553927321416e+00 2.782878694837661371e+00 1.333068712439433590e+00 2.790929250634931247e+00 7.041437427062192889e+00 3.724976154447704690e+00 -4.136731044942817265e-02
1.000000000000000000e+00 2.534717113185623649e+00 -9.492527763181080047e-01 6.087972291144488679e+00 6.366428906338477134e+00 4.765004776920521046e+00 3.435795477835891010e+00 5.792238170955076981e+00 4.090757214480334088e-03
1.000000000000000000e+00 1.585464336867515645e+00 7.954505498412483888e+00 5.175392380195026121e+00 3.070079535589327335e+00 7.758458185269864416e+00 1.731066713260053902e+00 6.079749290017729457e+00 5.829844957154735994e+02
1.000000000000000000e+00 9.539969835279999089e+00 1.507184623910351462e-01 9.748047966683833110e+00 2.085101971995509285e+00 1.912356077978432323e+00 9.933236159389871034e+00 6.405248772884224451e+00 1.736978334613496419e-02
1.000000000000000000e+00 9.690688297671034235e+00 -1.415112164622884805e+00 6.476745454268199254e+00 1.692578814662882403e+00 3.500674984807410350e+00 2.405813571375393423e+00 2.496297973147305616e+00 2.675016193648506804e-02
1.000000000000000000e+00 8.275576133048149430e+00 -4.534052210487812928e+00 4.145557348781369278e+00 7.266598982903257564e+00 3.486871976192682521e+00 9.895788945671329273e+00 4.417636643394838636e+00 -3.437781055808154518e-01
1.000000000000000000e+00 3.741523922560336057e+00 -1.862474896502881228e+00 2.026862063991400120e+00 4.058874673912595377e+00 4.888170348350554306e+00 9.795519393098025773e+00 6.554748044052700173e+00 -9.384582428798194254e-04
1.000000000000000000e+00 1.879049026057454830e+00 5.279048212551956887e+00 2.361221458614410906e+00 7.522900943758853209e+00 9.823318668479664950e+00 8.144362935172356543e+00 9.728369781704062191e+00 -8.042058870891750921e-02
1.000000000000000000e+00 7.158097238609411939e+00 -2.196724794952999993e+00 3.027852369561115697e+00 1.588207067190481325e+00 1.607522920154397461e+00 6.934806658737977969e+00 7.548680239297198113e+00 -2.179455569212108978e-01
1.000000000000000000e+00 4.961372443656411946e+00 -2.863028330053402293e+00 3.258699952062682037e+00 3.837613040475492898e+00 5.668308949425354903e+00 6.200263452259762609e+00 9.303433813845620293e+00 -6.047536218637369565e+00
1.000000000000000000e+00 2.098344113603009653e+00 3.358248077398422460e+00 8.655544520570240152e+00 5.855421631378034952e+00 2.614282138109893960e+00 8.794913908400511460e+00 7.859908524827593723e+00 1.201889678666064054e-02
1.000000000000000000e+00 5.456592191001432113e+00 -4.147095500964466552e+00 6.051005094542723839e+00 8.116508483550671116e+00 9.736088908687698051e+00 3.604955694575391334e+00 6.325452720031604414e+00 -5.869452410706176015e-02
1.000000000000000000e+00 1.309496690036965560e+00 7.874386928672073793e+00 5.710518202369297747e+00 3.868772526388629451e+00 2.019731542547178016e+00 5.209130912363892918e+00 2.728210322227100804e+00 -1.815417425916537181e-02
1.000000000000000000e+00 9.183883618709039354e+00 -5.854863784308887098e+00 2.032919846822957233e+00 6.633022387933081632e+00 4.632409021254320969e+00 6.574509724298517099e+00 7.000170867032617039e+00 2.909863501487978954e-02
1.000000000000000000e+00 3.329019834400152256e+00 3.633680724785685712e+00 8.741257240144914675e+00 8.973799734125684324e+00 7.640964863511455540e+00 4.700714282825419588e+00 6.610416093639163826e+00 -2.396614293115857663e-02
1.000000000000000000e+00 6.962700559185837967e+00 -3.157300874381139266e+00 7.505328728876353495e+00 6.542768693640740985e+00 7.340989852247007619e+00 4.847378086812411446e+00 6.422222534115397785e+00 -6.750218146010540654e-02
1.000000000000000000e+00 3.805399684804698701e+00 1.875212505795598616e+00 1.609015257100014251e+00 3.096635272782704007e+00 4.804557732045390495e+00 3.972562007518759764e+00 5.408072811894166776e+00 6.626434434373087434e+00
1.000000000000000000e+00 5.680612190600297318e+00 2.397803234892199598e-01 7.370515875067917833e+00 1.219607034008842295e+00 4.118717511574463863e+00 6.078086350160824658e+00 5.757909435903480144e+00 -2.078389570540714951e-02
1.000000000000000000e+00 5.920392514089517277e+00 -3.256702414359773812e+00 5.891843956083814504e+00 8.830889865108368042e+00 4.578511406975835030e+00 8.655170752136044143e+00 4.009982744062936533e+00 -5.319034683754139126e-01
1.000000000000000000e+00 2.663690099729743466e+00 7.062571550151282906e+00 1.735528111721004407e+00 1.191424697653484355e+00 3.378486368427753739e+00 2.813755402056815846e+00 5.673814233780728244e+00 5.924264786887210171e-03
1.000000000000000000e+00 9.726261649881026372e+00 -1.750066239630995391e+00 5.124705773757908034e+00 8.872315054157795089e+00 2.847996448361198141e+00 9.409897348780972948e+00 2.778003151106304358e+00 -3.352235445117687784e-01
1.000000000000000000e+00 7.976195410250030982e+00 1.479295063827671619e+00 5.362266584170423123e+00 5.760434206244907429e+00 5.347357278030010264e+00 7.201788883734066893e+00 8.246569576243391708e+00 -5.521094715654283058e-02
1.000000000000000000e+00 9.455490474077702601e+00 -4.020443202288639384e-01 2.491970861469481768e+00 9.451609286616065475e+00 3.416803804608465889e+00 8.409458914120271800e+00 2.671992592288370272e+00 -4.307494783998273014e-01
1.000000000000000000e+00 9.053446153848838662e+00 -2.672346344549072050e+00 9.511283323002540868e+00 8.189049121962987954e+00 3.587154984075251019e+00 6.005716233670105098e+00 1.764696609005197647e+00 -2.808550656445056304e-01
1.000000000000000000e+00 6.381099809299766612e+00 2.915768305908284397e+00 8.649778343325957408e+00 9.981406994800037680e+00 6.910804571271013330e+00 8.015650312816571699e+00 4.926214237214415981e+00 6.500504753444587801e-03
