4.370861069626262640e+00 5.185567688062982405e+00 2.666196359547576833e+00 9.370993584255573605e-01
9.556428757689245046e+00 -1.968483281386599337e+00 5.877108526405223188e+00 -7.054776765924881232e+00
7.587945476302645709e+00 -1.200019118529316309e+00 8.856512522887674876e+00 -1.417450586674999968e+01
6.387926357773329400e+00 -3.983758593791400848e+00 7.590023977686050749e+00 -2.935402162033537543e+00
2.404167763981928552e+00 -2.170809561046205260e-04 8.259050330753048286e+00 -2.286773789265252344e+04
2.403950683025823931e+00 -8.811981735120286707e-01 6.929050300396456308e+00 -4.725017949696078468e+00
1.522752509513795260e+00 7.272832802460621693e+00 7.230489080660672307e+00 4.442249901190258310e-01
8.795585311974416953e+00 -2.385550206285537378e+00 8.642760864087874140e+00 -7.781133636413676946e+00
6.410035105688879575e+00 9.626180944755295954e-01 3.247012079732673584e+00 5.202066725573268435e+00
7.372653200164409171e+00 -6.187392751502187593e+00 5.404824672788263840e+00 -1.592857134603268499e+00
1.185260448662222021e+00 8.543928220795727668e+00 2.990884976376420035e+00 -8.189065846697003714e-02
9.729188669457949246e+00 -1.237204902254154248e+00 9.889012071969823126e+00 -1.939019266540586273e+01
8.491983767203794997e+00 -5.580931771099309380e+00 9.496534057179520261e+00 -3.792083344984224613e+00
2.911051996104485617e+00 -2.746272912405798294e-01 1.354841302316553087e+00 -3.672188321090946506e+00
2.636424704863905788e+00 1.421588381699834258e-02 7.350176552641196182e+00 3.405843337596363085e+02
2.650640588680904131e+00 1.087539597954935378e+00 9.327234856740991731e+00 5.813877970499954806e+00
3.738180186635839508e+00 1.984627698054300726e+00 2.625178106146001777e+00 1.408360337355820668e+00
5.722807884690140234e+00 -8.353027169110980310e-01 6.111507074973665077e+00 -1.051481565515564398e+01
4.887505167779042203e+00 -1.266442905996664869e+00 9.239394678292375929e+00 -8.906587166236574760e+00
3.621062261782377334e+00 2.885613790719038008e+00 1.305513807272189464e+00 1.190079139463325886e-01
6.506676052501415342e+00 -4.251231306633038720e+00 7.276782405221559280e+00 -2.844458292896878238e+00
2.255444745868376621e+00 1.373857090948586546e+00 3.676141066352956788e+00 1.498699321914387816e+00
3.629301836816963167e+00 6.679547528262625988e-01 9.319565758388772991e+00 1.318502949275405101e+01
4.297256589643225766e+00 8.073732683100978136e-01 9.739524206488310298e+00 1.273665699810053198e+01
5.104629857953323580e+00 2.961953794583799038e+00 9.498398402020905351e+00 4.386063772067359423e+00
8.066583652537122617e+00 -5.269519613111885548e+00 5.267927949917173613e+00 -1.816090117561805384e+00
2.797064039425237514e+00 2.831045906297266601e+00 8.758383858903821206e+00 2.219602738244063289e+00
5.628109945722504115e+00 7.036211740358782052e-01 8.600944586815632675e+00 1.755200107507423013e+01
6.331731119758382320e+00 -4.913677405278402688e+00 3.871904259189300923e+00 -1.172691644823264712e+00
1.418053714479979632e+00 5.049849952632965433e+00 8.460239267356095993e+00 6.719884637390777238e-01
6.467903667112945065e+00 -3.933186553927321416e+00 1.333068712439433590e+00 -5.586938624961921285e-01
2.534717113185623649e+00 -9.492527763181080047e-01 6.366428906338477134e+00 -4.004527653812650634e+00
1.585464336867515645e+00 7.954505498412483888e+00 3.070079535589327335e+00 3.729055961386725793e-01
9.539969835279999089e+00 1.507184623910351462e-01 2.085101971995509285e+00 3.286948255138288033e+01
9.690688297671034235e+00 -1.415112164622884805e+00 1.692578814662882403e+00 -3.162305267618849669e+00
8.275576133048149430e+00 -4.534052210487812928e+00 7.266598982903257564e+00 -3.356471938376508035e+00
3.741523922560336057e+00 -1.862474896502881228e+00 4.058874673912595377e+00 -2.198936412894542780e+00
1.879049026057454830e+00 5.279048212551956887e+00 7.522900943758853209e+00 6.566925554204858795e-01
7.158097238609411939e+00 -2.196724794952999993e+00 1.588207067190481325e+00 -1.045604457322551806e+00
4.961372443656411946e+00 -2.863028330053402293e+00 3.837613040475492898e+00 -1.754284247762582405e+00
2.098344113603009653e+00 3.358248077398422460e+00 5.855421631378034952e+00 9.060757457783544799e-01
5.456592191001432113e+00 -4.147095500964466552e+00 8.116508483550671116e+00 -2.658211092784444673e+00
1.309496690036965560e+00 7.874386928672073793e+00 3.868772526388629451e+00 3.310180017022751331e-01
9.183883618709039354e+00 -5.854863784308887098e+00 6.633022387933081632e+00 -3.051797648921262152e+00
3.329019834400152256e+00 3.633680724785685712e+00 8.973799734125684324e+00 1.933661047260972543e+00
6.962700559185837967e+00 -3.157300874381139266e+00 6.542768693640740985e+00 -3.564764112511559002e+00
3.805399684804698701e+00 1.875212505795598616e+00 3.096635272782704007e+00 1.811721169910958773e+00
5.680612190600297318e+00 2.397803234892199598e-01 1.219607034008842295e+00 7.124733557052530308e+00
