1.925664644193098241e+00 2.872700594236812677e+00 2.308528418679530070e+00 1.073731074358778592e+01
3.709504736891790611e+00 5.753571532049580384e+00 2.234893995359999330e+00 2.056964521721002725e+01
5.364729179382041302e+00 4.659969709057025788e+00 5.531272902605183006e+00 5.541272369728200431e+01
4.661124432047805577e+00 3.993292420985183000e+00 2.247730999247530725e+00 1.941291436237115065e+01
5.032805739307248949e+00 1.780093202212182479e+00 2.359748630643155209e+00 1.398666180913842005e+01
4.293916833553586443e+00 1.779972601681013344e+00 4.796991312089818216e+00 2.648470313423516131e+01
4.461382822589261998e+00 1.290418060840997416e+00 3.248699212252700086e+00 1.560821214026099391e+01
5.245978257826596547e+00 5.330880728874675789e+00 4.883552784775906375e+00 5.115112753653151145e+01
2.248340044295929818e+00 4.005575058716043912e+00 1.326830787821926094e+00 8.071175915181136418e+00
3.447124818215702380e+00 4.540362888980227218e+00 3.437855968366921644e+00 2.697136008963179066e+01
2.106047209098011130e+00 1.102922471479012234e+00 1.168068000916413052e+00 3.289629077429184090e+00
5.938340039983234675e+00 5.849549260809971507e+00 1.313266017276772502e+00 1.508398248907863071e+01
5.720296698433066318e+00 5.162213204002108924e+00 5.532187266722054630e+00 5.970363323596437510e+01
1.197134056842529493e+00 2.061695553391380997e+00 1.696226855587975813e+00 5.011357898426704871e+00
4.527875862578442323e+00 1.909124836035503092e+00 3.662103411376085305e+00 2.136752704500463906e+01
5.626241587078329331e+00 1.917022549267169085e+00 3.055478013003532833e+00 2.052794104893398242e+01
1.902876725636667654e+00 2.521211214797688616e+00 2.736716631294213276e+00 1.186515173398477430e+01
3.839726152763147216e+00 3.623782158161189315e+00 5.499166728436362561e+00 4.106763194511210457e+01
5.577441487940209441e+00 3.159725093210578706e+00 1.109116983877447504e+00 9.406179141376167507e+00
1.169729892928994097e+00 2.456145700990209679e+00 4.318948430877945555e+00 1.467201639396832569e+01
4.487101336234199600e+00 4.059264473611897017e+00 5.816972171067751773e+00 4.963345477905880188e+01
2.486745036862753722e+00 1.697469303260209283e+00 3.800840917309209921e+00 1.533735888092623512e+01
5.621980976882651859e+00 2.460723242676090550e+00 5.684112310165459370e+00 4.262398343630223252e+01
5.855291225826839252e+00 2.831809216468458512e+00 1.261289396430118837e+00 1.069626063438404984e+01
5.721332445567169245e+00 3.280349921085179865e+00 3.093966595370806871e+00 2.641226278713886089e+01
3.371071083287318970e+00 4.925879806965068219e+00 2.300788954810255582e+00 1.851089763411335198e+01
5.310213254946567041e+00 1.998368910791798569e+00 4.654104824903648741e+00 3.025644496894712532e+01
5.222746992675351585e+00 3.571172192068058138e+00 5.906485452486233356e+00 5.079040771033844237e+01
2.595502366216278389e+00 3.962072844310212449e+00 2.282650312221238931e+00 1.475881632855361580e+01
5.144577370753387058e+00 1.232252063599988734e+00 4.270873007370372676e+00 2.133556764307983755e+01
1.185038173577463105e+00 4.037724259507191604e+00 1.990488163798700638e+00 9.216500139535069636e+00
3.981349392410264976e+00 1.852620618436457534e+00 3.826651272858049513e+00 2.106490474343540953e+01
2.150044186438515137e+00 1.325257964926397580e+00 3.319662433441680882e+00 1.125713354812130973e+01
1.602834428886394047e+00 5.744427686266666555e+00 5.860026648157685258e+00 3.580406204272497916e+01
1.384766008146045779e+00 5.828160165372796797e+00 4.042636363482333017e+00 2.322902632153675739e+01
4.481443879390698548e+00 5.041986740582305337e+00 2.747531860434094142e+00 2.598814181187204042e+01
2.699374818840330814e+00 2.523068845866853316e+00 1.570478924439666857e+00 8.005403083703734879e+00
4.623833857643806944e+00 1.488360570031919350e+00 1.756234143674672676e+00 9.232760555540879821e+00
1.326781703994711847e+00 4.421165132560784805e+00 2.126584649756175338e+00 1.050335751530582939e+01
2.576451689153051561e+00 3.200762468698006735e+00 2.254833306701490070e+00 1.298302293889923575e+01
3.697456461876686085e+00 1.610191174223894128e+00 5.253080289205689368e+00 2.526475562406728059e+01
4.953615824194817385e+00 3.475884550556350927e+00 3.806113941412624602e+00 3.139828401414344938e+01
2.593762514660349794e+00 1.171942605576091978e+00 3.616954556871831983e+00 1.259484390893930517e+01
4.129456882185045252e+00 5.546602010393910653e+00 1.573844359346087352e+00 1.504662946751031072e+01
5.429888741180935341e+00 2.293899908000084586e+00 5.300698466747174820e+00 3.787818508129033290e+01
4.079315940911523164e+00 4.312611421769910081e+00 4.614071516042418608e+00 3.838053762822894299e+01
2.164797373768168942e+00 2.558555380447054883e+00 1.338341809500007917e+00 6.418176097737041452e+00
1.122003907782690213e+00 3.600340105889054065e+00 4.539175486148843142e+00 1.859601171450364276e+01
5.350494369504649406e+00 3.733551396716398241e+00 3.717691086713230231e+00 3.376573946588088404e+01
1.106347054251935802e+00 1.924272277627635308e+00 1.408626728733891387e+00 4.015638400265379104e+00
5.373508363420997469e+00 5.847923138822793021e+00 3.291503207643282192e+00 3.701774873596334459e+01
3.644685670136059930e+00 4.875664116805572768e+00 3.423481435650234772e+00 2.899701609472826291e+01
5.695338492564481214e+00 5.697494707820945692e+00 1.828872700816378760e+00 2.088194318080858025e+01
4.993916178868326838e+00 5.474136752138243800e+00 5.728490735001411593e+00 5.987980122953235451e+01
5.989670552666687797e+00 3.989499894055425600e+00 5.249876857403309671e+00 5.142865569788359181e+01
2.753559077258550758e+00 5.609371175115583696e+00 4.345111686645541482e+00 3.355889306244204562e+01
4.835941444655634136e+00 1.442462510259597597e+00 3.311477805003035790e+00 1.765236756604991442e+01
3.009654568046210787e+00 1.979914312095726103e+00 3.058827707922542771e+00 1.496329786648158944e+01
3.399378101519544337e+00 1.226136444552690330e+00 4.254867335754770608e+00 1.732117317655872313e+01
4.137527316091849983e+00 2.626651653816321819e+00 3.727159347034527226e+00 2.505484661349177955e+01
5.368385570931693884e+00 2.943386448447410153e+00 1.311365529409428188e+00 1.026707241190602105e+01
5.920417345996475511e+00 2.356745158869479440e+00 3.562513243851658462e+00 2.651989144951471289e+01
4.841367069322591199e+00 5.143687545759647151e+00 5.032018086164197435e+00 5.068958540567248150e+01
3.088833910836668917e+00 2.783766633467946505e+00 3.296199387984790174e+00 1.913574642384866209e+01
3.106785011385350792e+00 2.404672548436903590e+00 1.259782887771342175e+00 6.757495019656055923e+00
4.687911507944457767e+00 3.713480415791242439e+00 4.931390996920165470e+00 4.111641109467426958e+01
2.193885728841511451e+00 1.704621124873813232e+00 2.006818910679871948e+00 7.959157012232992656e+00
1.552370565656973289e+00 5.010984903770198784e+00 2.293104174440193876e+00 1.284004621502018040e+01
2.773110788203882571e+00 1.372753218398854003e+00 1.823531767161479467e+00 6.812263781103644611e+00
2.436194958270408772e+00 5.934434683002586475e+00 2.651075324357487606e+00 2.003537488198510985e+01
2.481540602279950214e+00 4.861223846483286870e+00 4.783757528443175033e+00 3.308756160206910835e+01
2.168038755249549698e+00 1.993578407670862029e+00 3.596929297519686486e+00 1.493775104450226898e+01
1.210465948181809415e+00 1.027610585618011996e+00 2.024406370753562889e+00 4.615623340614712689e+00
1.089369673667069049e+00 5.077307142274170459e+00 5.389150390760204523e+00 2.544684038243416069e+01
5.938611948680157404e+00 4.534286719238085794e+00 5.397909274757646259e+00 5.560418391228596136e+01
3.138865668679311938e+00 4.645035840204936761e+00 5.352892125230034992e+00 4.112874615530974154e+01
2.921633235798408279e+00 4.856351733429728590e+00 2.193981056907696292e+00 1.658770565687492393e+01
4.398236413465348882e+00 1.370223258670451916e+00 3.256196720904940278e+00 1.631242495330139874e+01
2.091269439325320612e+00 2.792328642721363163e+00 5.924948280704375847e+00 2.873967558276778078e+01
5.749805919751127092e+00 1.579345297625648570e+00 4.860062381549951738e+00 2.954979395258152053e+01
4.931725072077759897e+00 5.315517129377967720e+00 1.135837106127798979e+00 1.174058322949088051e+01
1.447055011561297455e+00 4.116490634137790039e+00 1.326022956302460365e+00 6.788837754626922738e+00
3.087903878924641798e+00 2.654490124263245932e+00 3.319656884061664037e+00 1.913103524365675057e+01
5.395591537810823013e+00 1.317791751430118286e+00 5.546101029307800800e+00 2.955445592108561215e+01
5.723660111457051336e+00 2.554911608578311011e+00 3.693508989763571115e+00 2.878201081969324449e+01
3.337007556249348639e+00 2.625916610133735229e+00 3.489062540171451232e+00 2.086530974974562724e+01
